data;scontrini;lordototale;ristorante
20210505;556;25966.3838;R004
20210505;577;23461.704;R005
20210505;560;27125.84;R002
20210506;407;18903.6295;R000
20210506;615;33735.1203;R001
20210506;474;13860.6104;R003
20210506;553;27319.206599999998;R004
20210506;609;28794.153499999997;R005
20210506;542;28044.3933;R002
20210507;479;23832.2063;R000
20210507;654;38325.8631;R001
20210507;501;15260.7217;R003
20210507;655;33728.7188;R004
20210507;803;35354.7411;R005
20210507;646;35462.451499999996;R002
20210508;512;25684.6765;R000
20210508;797;48349.4557;R001
20210508;561;17178.735;R003
20210508;684;36482.18979999999;R004
20210508;694;32609.034499999998;R005
20210508;731;42337.8277;R002
20210509;461;22943.802;R000
20210509;726;42107.2498;R001
20210509;428;17147.1818;R003
20210509;644;33096.6636;R004
20210509;619;28355.340999999997;R005
20210509;656;38807.5037;R002
20210510;379;16801.1704;R000
20210510;575;30539.4915;R001
20210510;382;8775.713099999999;R003
20210510;487;23571.933699999998;R004
20210510;547;20901.104;R005
20210510;493;24039.3258;R002
20210511;387;17413.7733;R000
20210511;600;33228.0802;R001
20210511;367;10206.386400000001;R003
20210511;375;18261.621;R004
20210511;508;22171.6985;R005
20210511;492;24893.7815;R002
20210512;382;16747.191300000002;R000
20210512;602;32779.6035;R001
20210512;415;12165.740999999998;R003
20210512;552;24777.109;R004
20210512;665;26825.2586;R005
20210512;15;1217.937;R002
20210513;419;19023.606;R000
20210513;666;35699.1005;R001
20210513;498;14170.153900000001;R003
20210513;552;26242.7221;R004
20210513;335;30856.7168;R005
20210513;1062;53163.2185;R002
20210514;527;24868.381999999998;R000
20210514;813;48303.1584;R001
20210514;425;11356.0545;R003
20210514;643;35026.8604;R004
20210514;735;33900.9811;R005
20210514;775;43869.06649999999;R002
20210515;488;25667.4544;R000
20210515;798;49263.5073;R001
20210515;688;22632.1109;R003
20210515;756;43939.8547;R004
20210515;768;38674.146;R005
20210515;845;52807.377700000005;R002
20210516;488;25635.735999999997;R000
20210516;760;48668.2091;R001
20210516;508;15589.841400000001;R003
20210516;698;37889.6938;R004
20210516;662;32845.89;R005
20210516;749;43538.047;R002
20210517;411;16868.2829;R000
20210517;599;29330.310100000002;R001
20210517;535;14465.738;R003
20210517;597;26859.620199999998;R004
20210517;663;25620.7441;R005
20210517;582;26113.4531;R002
20210518;438;18697.749;R000
20210518;577;29984.8325;R001
20210518;492;14111.2188;R003
20210518;657;28754.299;R004
20210518;747;27947.5448;R005
20210518;663;30798.525100000003;R002
20210519;417;20259.5085;R000
20210519;688;36000.9209;R001
20210519;525;13694.8322;R003
20210519;640;28913.8409;R004
20210519;726;28541.8105;R005
20210519;749;36562.724799999996;R002
20210520;433;18012.169;R000
20210520;676;35708.847299999994;R001
20210520;590;16812.362699999998;R003
20210520;692;30614.8227;R004
20210520;704;29837.8458;R005
20210520;765;36232.6965;R002
20210521;544;25530.2145;R000
20210521;792;44971.7352;R001
20210521;579;16949.3548;R003
20210521;796;38999.7965;R004
20210521;934;39345.8079;R005
20210521;868;44186.9113;R002
20210522;686;35103.0176;R000
20210522;910;56994.908599999995;R001
20210522;666;20459.1527;R003
20210522;755;39543.098;R004
20210522;801;37516.8787;R005
20210522;887;51747.9914;R002
20210523;603;31064.744899999998;R000
20210523;696;43285.9931;R001
20210523;444;14127.1193;R003
20210523;728;36326.8192;R004
20210523;617;27636.5558;R005
20210523;734;42830.9497;R002
20210524;421;18669.458499999997;R000
20210524;592;32188.6005;R001
20210524;476;13886.835899999998;R003
20210524;465;20751.3089;R004
20210524;615;25735.8059;R005
20210524;531;24844.675799999997;R002
20210525;367;15507.9435;R000
20210525;563;29047.529;R001
20210525;488;13171.024300000001;R003
20210525;617;28170.1931;R004
20210525;695;28182.707;R005
20210525;590;28769.2083;R002
20210526;380;18359.708499999997;R000
20210526;623;32036.3687;R001
20210526;464;12307.2761;R003
20210526;598;27487.7932;R004
20210526;705;28128.3975;R005
20210526;580;28911.4868;R002
20210527;418;19247.823699999997;R000
20210527;559;32158.2037;R001
20210527;421;12863.793599999999;R003
20210527;581;28760.246199999998;R004
20210527;683;28354.638899999998;R005
20210527;577;30558.283;R002
20210528;478;22596.6755;R000
20210528;748;41965.2604;R001
20210528;575;17802.282399999996;R003
20210528;742;38535.212799999994;R004
20210528;847;36891.1011;R005
20210528;801;42018.6613;R002
20210529;654;30356.615100000003;R000
20210529;787;48410.70359999999;R001
20210529;634;18382.877800000002;R003
20210529;705;37198.8687;R004
20210529;764;34622.8225;R005
20210529;787;45287.102;R002
20210530;612;29960.1351;R000
20210530;714;42689.7037;R001
20210530;397;13307.7273;R003
20210530;682;34515.8968;R004
20210530;665;29808.233699999997;R005
20210530;734;41741.2492;R002
20210531;375;16449.8313;R000
20210531;609;31427.9784;R001
20210531;506;13450.005799999999;R003
20210531;521;23151.2932;R004
20210531;665;24949.9495;R005
20210531;592;26621.154;R002
20210601;434;20491.6145;R000
20210601;648;35474.3459;R001
20210601;531;14815.218599999998;R003
20210601;630;30651.208000000002;R004
20210601;816;33785.0107;R005
20210601;653;33456.9648;R002
20210602;574;28826.574;R000
20210602;709;41149.3789;R001
20210602;453;14146.6542;R003
20210602;761;38756.7047;R004
20210602;669;27719.031899999998;R005
20210602;756;41700.4448;R002
20210603;415;18655.127399999998;R000
20210603;631;32408.0687;R001
20210603;517;15040.0145;R003
20210603;607;24357.170599999998;R004
20210603;668;25063.648400000002;R005
20210603;591;28197.2859;R002
20210604;458;20610.3107;R000
20210604;725;39681.948599999996;R001
20210604;745;23053.7426;R003
20210604;733;33551.1288;R004
20210604;872;35521.097499999996;R005
20210604;817;39555.2815;R002
20210605;624;29899.7958;R000
20210605;754;43756.0697;R001
20210605;668;19128.177600000003;R003
20210605;772;37789.458699999996;R004
20210605;786;33000.9715;R005
20210605;772;41735.3846;R002
20210606;616;30172.169299999998;R000
20210606;735;39525.008599999994;R001
20210606;415;14131.4558;R003
20210606;679;32010.5149;R004
20210606;655;28567.953400000002;R005
20210606;755;38630.368;R002
20210607;404;17782.788800000002;R000
20210607;670;31945.0544;R001
20210607;579;15649.8503;R003
20210607;618;25332.0984;R004
20210607;812;28062.152299999998;R005
20210607;619;28175.685999999998;R002
20210608;547;24960.233200000002;R000
20210608;595;30254.728;R001
20210608;538;14863.952599999999;R003
20210608;790;33906.886999999995;R004
20210608;1129;41761.5275;R005
20210608;643;28475.0284;R002
20210609;482;20584.3743;R000
20210609;643;34806.731400000004;R001
20210609;576;15053.0653;R003
20210609;769;31956.700999999997;R004
20210609;785;28158.6291;R005
20210609;759;33797.1116;R002
20210610;435;19164.2325;R000
20210610;675;36605.9659;R001
20210610;544;13584.3134;R003
20210610;711;30609.3298;R004
20210610;691;25643.7482;R005
20210610;733;33475.3846;R002
20210611;479;22379.231;R000
20210611;692;37770.6259;R001
20210611;637;16987.516;R003
20210611;767;31919.9027;R004
20210611;804;30109.3107;R005
20210611;845;41116.0085;R002
20210612;634;30727.7369;R000
20210612;758;41511.6625;R001
20210612;660;17641.8732;R003
20210612;868;40424.8117;R004
20210612;798;32618.533499999998;R005
20210612;918;45111.164;R002
20210613;546;27657.6601;R000
20210613;620;32685.439499999997;R001
20210613;523;15223.840799999998;R003
20210613;790;35897.3405;R004
20210613;675;26372.6932;R005
20210613;814;38760.7108;R002
20210614;443;18846.9659;R000
20210614;663;32848.4506;R001
20210614;573;15349.103699999998;R003
20210614;666;27713.1673;R004
20210614;698;26753.9748;R005
20210614;579;25616.118499999997;R002
20210615;472;21086.8714;R000
20210615;694;36280.6458;R001
20210615;535;15283.3954;R003
20210615;648;26084.254;R004
20210615;717;29419.8072;R005
20210615;674;30812.9388;R002
20210616;455;19997.8317;R000
20210616;687;36545.4614;R001
20210616;580;16352.1981;R003
20210616;668;31963.8046;R004
20210616;656;28317.4689;R005
20210616;637;29958.606999999996;R002
20210617;470;20155.1021;R000
20210617;631;31467.2134;R001
20210617;571;15492.2495;R003
20210617;707;31656.8217;R004
20210617;629;28021.5957;R005
20210617;645;29731.457;R002
20210618;534;24064.064499999997;R000
20210618;821;40667.1601;R001
20210618;657;18485.756100000002;R003
20210618;869;40658.7762;R004
20210618;770;31367.4326;R005
20210618;880;41113.2001;R002
20210619;617;29819.7564;R000
20210619;867;49741.307;R001
20210619;681;21836.549;R003
20210619;913;43902.6434;R004
20210619;807;33403.316100000004;R005
20210619;916;46188.4745;R002
20210620;607;29547.5068;R000
20210620;703;38934.046899999994;R001
20210620;513;16123.478699999998;R003
20210620;732;36330.6601;R004
20210620;634;29280.6675;R005
20210620;768;38749.848900000005;R002
20210621;480;21154.479499999998;R000
20210621;673;32660.7834;R001
20210621;580;15775.3197;R003
20210621;694;29144.6253;R004
20210621;726;27379.050300000003;R005
20210621;600;26481.6013;R002
20210622;424;16775.8122;R000
20210622;663;33039.0914;R001
20210622;567;15183.2016;R003
20210622;701;28950.184899999997;R004
20210622;752;27257.545700000002;R005
20210622;653;28540.282399999996;R002
20210623;510;21651.7315;R000
20210623;702;35647.0625;R001
20210623;542;15756.6521;R003
20210623;707;31806.079899999997;R004
20210623;667;25445.343;R005
20210623;638;30266.291999999998;R002
20210624;467;21136.101;R000
20210624;728;36792.3528;R001
20210624;536;12968.943399999998;R003
20210624;772;34343.5519;R004
20210624;850;34840.638699999996;R005
20210624;692;33155.1857;R002
20210625;546;25130.3892;R000
20210625;885;44411.087700000004;R001
20210625;613;17322.417699999998;R003
20210625;776;35438.9105;R004
20210625;832;34616.214499999995;R005
20210625;840;42316.0213;R002
20210626;616;28438.3127;R000
20210626;795;43095.5175;R001
20210626;640;18689.199899999996;R003
20210626;840;38995.9969;R004
20210626;762;31791.8314;R005
20210626;804;40876.0142;R002
20210627;548;26082.147699999998;R000
20210627;665;36055.2304;R001
20210627;540;15995.077;R003
20210627;820;40222.1113;R004
20210627;780;33542.208;R005
20210627;714;37293.9413;R002
20210628;462;19959.5053;R000
20210628;598;29749.9594;R001
20210628;575;14349.6024;R003
20210628;648;26983.644099999998;R004
20210628;663;24603.525100000003;R005
20210628;600;26440.8795;R002
20210629;448;18472.0032;R000
20210629;608;30387.424899999998;R001
20210629;508;13249.453;R003
20210629;698;29118.152;R004
20210629;676;26242.5982;R005
20210629;629;28731.6253;R002
20210630;471;19872.1145;R000
20210630;618;32325.923;R001
20210630;532;15688.796199999999;R003
20210630;675;29600.329499999996;R004
20210630;706;29245.025599999997;R005
20210630;684;31060.656199999998;R002
20210701;490;22024.2575;R000
20210701;611;33265.043699999995;R001
20210701;504;13262.5038;R003
20210701;733;29543.0464;R004
20210701;780;31842.3826;R005
20210701;667;32128.6742;R002
20210702;479;21457.5802;R000
20210702;791;38427.5024;R001
20210702;581;17232.425;R003
20210702;827;37031.3146;R004
20210702;842;35217.9968;R005
20210702;781;35697.7376;R002
20210703;719;33173.6055;R000
20210703;939;49017.5245;R001
20210703;659;18640.6724;R003
20210703;931;42388.3789;R004
20210703;821;34637.525299999994;R005
20210703;887;45390.2694;R002
20210704;826;38905.426;R000
20210704;833;47783.0262;R001
20210704;494;16515.7874;R003
20210704;851;39733.3258;R004
20210704;761;33192.0253;R005
20210704;820;44374.1242;R002
20210705;544;21840.8855;R000
20210705;617;31260.796;R001
20210705;569;14682.9347;R003
20210705;625;24828.1971;R004
20210705;552;23228.1938;R005
20210705;590;26630.9008;R002
20210706;427;18157.9993;R000
20210706;582;30768.6239;R001
20210706;549;15074.0044;R003
20210706;647;27826.990100000003;R004
20210706;593;24397.025100000003;R005
20210706;607;29692.635;R002
20210707;513;23316.3693;R000
20210707;669;32715.1342;R001
20210707;569;16994.2892;R003
20210707;717;31845.5627;R004
20210707;708;29962.8609;R005
20210707;626;30652.612199999996;R002
20210708;510;22509.9455;R000
20210708;710;36351.3101;R001
20210708;553;15951.4642;R003
20210708;759;32985.5253;R004
20210708;623;26601.2061;R005
20210708;678;31975.3686;R002
20210709;625;27900.0085;R000
20210709;900;47030.0033;R001
20210709;582;16903.553099999997;R003
20210709;885;44195.6256;R004
20210709;885;37708.7172;R005
20210709;926;45586.2379;R002
20210710;673;33969.25;R000
20210710;850;46802.027299999994;R001
20210710;730;22439.1573;R003
20210710;857;44335.0957;R004
20210710;811;35373.0783;R005
20210710;957;47484.9641;R002
20210711;533;26982.1986;R000
20210711;634;37127.4197;R001
20210711;572;20365.153899999998;R003
20210711;761;38550.65899999999;R004
20210711;641;30881.951100000002;R005
20210711;746;40859.0812;R002
20210712;579;25631.275599999997;R000
20210712;750;38602.3253;R001
20210712;554;15345.8823;R003
20210712;723;31469.774;R004
20210712;692;27557.838;R005
20210712;624;29735.710900000002;R002
20210713;613;28781.6809;R000
20210713;667;36290.2687;R001
20210713;568;17644.2273;R003
20210713;743;34062.8771;R004
20210713;739;31361.5267;R005
20210713;649;31958.1465;R002
20210714;556;24663.3688;R000
20210714;601;35564.668999999994;R001
20210714;547;15745.7902;R003
20210714;795;34800.4538;R004
20210714;711;28245.6069;R005
20210714;708;34183.1014;R002
20210715;564;27516.8271;R000
20210715;755;39639.74;R001
20210715;583;17832.3488;R003
20210715;801;36978.82229999999;R004
20210715;756;33589.8269;R005
20210715;774;37013.6795;R002
20210716;622;29136.5305;R000
20210716;886;48409.6711;R001
20210716;642;19957.440300000002;R003
20210716;921;43022.168699999995;R004
20210716;734;34410.7883;R005
20210716;977;51623.9675;R002
20210717;751;37498.5415;R000
20210717;894;48740.484099999994;R001
20210717;789;25829.1439;R003
20210717;926;47905.8937;R004
20210717;848;39288.855200000005;R005
20210717;1037;55096.47149999999;R002
20210718;678;32201.362199999996;R000
20210718;789;43553.6997;R001
20210718;567;17645.0946;R003
20210718;817;39099.0404;R004
20210718;704;30114.3906;R005
20210718;854;47391.5848;R002
20210719;502;23458.6065;R000
20210719;633;32013.3646;R001
20210719;622;17896.735500000003;R003
20210719;716;30623.578299999997;R004
20210719;737;28239.7836;R005
20210719;630;30003.706599999998;R002
20210720;487;20553.358;R000
20210720;640;32504.0912;R001
20210720;588;14967.202599999999;R003
20210720;762;31814.050799999997;R004
20210720;637;26131.088200000002;R005
20210720;681;32882.5644;R002
20210721;538;24350.397399999998;R000
20210721;687;33663.7952;R001
20210721;584;16436.3675;R003
20210721;712;29706.6357;R004
20210721;663;26930.1193;R005
20210721;753;36639.3776;R002
20210722;515;23404.71;R000
20210722;687;35200.4443;R001
20210722;601;19060.569499999998;R003
20210722;732;32023.441799999997;R004
20210722;719;27198.9823;R005
20210722;680;33354.334299999995;R002
20210723;576;24846.4517;R000
20210723;822;43314.2423;R001
20210723;610;17691.763600000002;R003
20210723;850;39211.8307;R004
20210723;701;30245.311599999997;R005
20210723;867;41312.5552;R002
20210724;710;33119.7503;R000
20210724;800;42746.738999999994;R001
20210724;717;20470.4689;R003
20210724;915;44442.517;R004
20210724;764;31601.520999999997;R005
20210724;919;47541.256;R002
20210725;704;31980.572399999997;R000
20210725;741;40731.7946;R001
20210725;542;17712.826599999997;R003
20210725;820;37625.0847;R004
20210725;694;30157.8795;R005
20210725;782;41008.876299999996;R002
20210726;474;21383.900999999998;R000
20210726;654;32629.6845;R001
20210726;613;18592.3927;R003
20210726;677;27339.6088;R004
20210726;637;25811.0545;R005
20210726;674;34028.3503;R002
20210727;550;24567.2224;R000
20210727;659;32274.7936;R001
20210727;536;15192.9071;R003
20210727;692;32731.902;R004
20210727;653;26372.073699999997;R005
20210727;619;30057.314;R002
20210728;548;25055.7188;R000
20210728;694;34601.8834;R001
20210728;574;16346.539999999999;R003
20210728;656;29718.240999999998;R004
20210728;603;24875.403000000002;R005
20210728;617;28986.859299999996;R002
20210729;497;22575.3234;R000
20210729;675;35224.0679;R001
20210729;600;16294.4194;R003
20210729;703;31183.688899999997;R004
20210729;739;29817.8979;R005
20210729;675;33776.9572;R002
20210730;582;24709.583499999997;R000
20210730;863;41439.4701;R001
20210730;633;19203.8392;R003
20210730;917;39974.7656;R004
20210730;730;31540.396999999997;R005
20210730;895;41028.246;R002
20210731;633;31585.1249;R000
20210731;896;47541.5864;R001
20210731;787;24587.9963;R003
20210731;852;41278.234899999996;R004
20210731;755;32865.466199999995;R005
20210731;909;48780.5864;R002
20210801;667;34251.329;R000
20210801;766;44134.501599999996;R001
20210801;564;18691.4301;R003
20210801;852;40897.3663;R004
20210801;729;33863.150299999994;R005
20210801;755;37520.2653;R002
20210802;461;21631.6184;R000
20210802;677;33856.170600000005;R001
20210802;608;18076.927399999997;R003
20210802;657;27818.564899999998;R004
20210802;680;26231.9015;R005
20210802;632;30864.1921;R002
20210803;471;21871.654;R000
20210803;692;33974.7842;R001
20210803;538;16916.5626;R003
20210803;690;28189.728;R004
20210803;592;22905.888600000002;R005
20210803;594;28067.5626;R002
20210804;613;25989.9248;R000
20210804;734;36529.973900000005;R001
20210804;552;15111.67;R003
20210804;786;32861.584;R004
20210804;749;28894.182099999998;R005
20210804;675;30941.092699999997;R002
20210805;524;23929.7569;R000
20210805;693;36588.0417;R001
20210805;538;15244.0778;R003
20210805;709;30551.5098;R004
20210805;657;25168.013499999997;R005
20210805;694;34182.8949;R002
20210806;465;20173.810999999998;R000
20210806;767;41956.298299999995;R001
20210806;540;16384.949;R003
20210806;692;33511.3569;R004
20210806;659;29688.091999999997;R005
20210806;757;41797.3759;R002
20210807;531;24696.574;R000
20210807;729;42148.54979999999;R001
20210807;621;17784.8951;R003
20210807;757;36328.5951;R004
20210807;662;30054.340399999997;R005
20210807;746;41272.9485;R002
20210808;506;26045.638499999997;R000
20210808;631;38839.8829;R001
20210808;450;16501.043299999998;R003
20210808;644;31235.148699999998;R004
20210808;607;28541.686599999997;R005
20210808;641;35986.4659;R002
20210809;422;21416.321500000002;R000
20210809;551;29676.941;R001
20210809;465;12709.1251;R003
20210809;657;29438.3922;R004
20210809;623;26349.9369;R005
20210809;621;33912.9168;R002
20210810;460;21309.3958;R000
20210810;627;33441.3121;R001
20210810;444;11975.926199999998;R003
20210810;635;29793.737399999998;R004
20210810;586;25619.216;R005
20210810;621;33313.3234;R002
20210811;396;18215.778000000002;R000
20210811;518;29389.9473;R001
20210811;414;12764.673599999998;R003
20210811;613;28595.1288;R004
20210811;556;22730.8179;R005
20210811;554;30386.475;R002
20210812;490;20791.369899999998;R000
20210812;657;34942.3193;R001
20210812;477;12089.9968;R003
20210812;667;25967.6228;R004
20210812;693;27761.8187;R005
20210812;626;30619.9852;R002
20210813;536;21995.3888;R000
20210813;746;40714.242099999996;R001
20210813;556;16943.6141;R003
20210813;770;33043.5518;R004
20210813;703;29794.5634;R005
20210813;727;38046.8816;R002
20210814;519;24923.0632;R000
20210814;654;36011.2459;R001
20210814;534;16370.494;R003
20210814;739;35541.664899999996;R004
20210814;619;28043.9803;R005
20210814;645;36511.14109999999;R002
20210815;0;0;R000
20210815;562;36060.682;R001
20210815;602;0;R003
20210815;519;25250.6135;R004
20210815;442;24226.538699999997;R005
20210815;407;23136.1361;R002
20210816;474;23610.2188;R000
20210816;635;35362.8359;R001
20210816;602;17571.7458;R003
20210816;654;31948.771399999998;R004
20210816;674;27489.5278;R005
20210816;627;32966.1143;R002
20210817;506;23897.419;R000
20210817;638;35214.4863;R001
20210817;489;14473.378499999999;R003
20210817;705;30002.550199999998;R004
20210817;638;27242.8842;R005
20210817;617;31569.1831;R002
20210818;508;23758.238;R000
20210818;650;36933.722700000006;R001
20210818;494;14700.528499999999;R003
20210818;619;29642.4555;R004
20210818;610;25657.170700000002;R005
20210818;619;34127.3464;R002
20210819;500;24513.821500000002;R000
20210819;604;34093.315200000005;R001
20210819;541;15858.0849;R003
20210819;688;30319.858099999998;R004
20210819;642;25302.5276;R005
20210819;639;34198.5889;R002
20210820;474;21612.4965;R000
20210820;775;42053.5185;R001
20210820;520;15852.4268;R003
20210820;790;35456.2978;R004
20210820;622;26806.5084;R005
20210820;776;41424.726;R002
20210821;549;26441.3751;R000
20210821;783;42557.708900000005;R001
20210821;575;18527.3452;R003
20210821;750;36798.5891;R004
20210821;720;31232.3403;R005
20210821;698;36798.919499999996;R002
20210822;526;24520.8838;R000
20210822;692;40147.234399999994;R001
20210822;470;17030.1789;R003
20210822;687;34366.4734;R004
20210822;686;30752.9712;R005
20210822;664;38848.1429;R002
20210823;489;21076.629;R000
20210823;728;40171.4362;R001
20210823;517;16348.8115;R003
20210823;760;32220.649299999997;R004
20210823;728;29959.5156;R005
20210823;698;34885.6144;R002
20210824;524;22300.761;R000
20210824;727;36567.5156;R001
20210824;525;16689.9495;R003
20210824;748;30782.129;R004
20210824;737;27542.144;R005
20210824;668;31012.17;R002
20210825;494;21441.514499999997;R000
20210825;691;36892.3401;R001
20210825;515;14428.031099999998;R003
20210825;723;29003.4619;R004
20210825;709;28630.1925;R005
20210825;683;33066.845;R002
20210826;429;20317.8654;R000
20210826;748;38352.2538;R001
20210826;499;16289.463399999999;R003
20210826;763;32211.687199999997;R004
20210826;716;28856.8469;R005
20210826;683;34744.7401;R002
20210827;594;26501.797;R000
20210827;922;53764.753;R001
20210827;523;16624.323800000002;R003
20210827;872;40400.2382;R004
20210827;823;36762.8646;R005
20210827;915;47763.1609;R002
20210828;683;32764.7355;R000
20210828;961;52689.466199999995;R001
20210828;645;21027.2342;R003
20210828;840;40264.4438;R004
20210828;857;39829.72;R005
20210828;911;51379.3063;R002
20210829;594;28642.169499999996;R000
20210829;800;46684.9005;R001
20210829;484;17111.7877;R003
20210829;894;41299.421800000004;R004
20210829;820;35458.4454;R005
20210829;809;45052.0637;R002
20210830;476;21038.4265;R000
20210830;775;41173.9111;R001
20210830;548;17555.7627;R003
20210830;699;29955.6334;R004
20210830;855;33509.4984;R005
20210830;687;34418.304899999996;R002
20210831;558;26554.454499999996;R000
20210831;811;43263.9389;R001
20210831;505;15971.0404;R003
20210831;786;32260.214699999997;R004
20210831;750;29434.2209;R005
20210831;742;36507.4241;R002
20210901;560;25714.206;R000
20210901;855;41742.323000000004;R001
20210901;576;17776.2634;R003
20210901;800;34744.038;R004
20210901;809;32590.119099999996;R005
20210901;710;35580.8999;R002
20210902;580;28135.5011;R000
20210902;798;40632.0964;R001
20210902;566;18265.8336;R003
20210902;743;31499.0557;R004
20210902;836;33101.2479;R005
20210902;731;34013.854;R002
20210903;555;26026.5579;R000
20210903;890;44530.8577;R001
20210903;634;19362.8029;R003
20210903;926;42322.9184;R004
20210903;867;38193.6205;R005
20210903;862;41319.0806;R002
20210904;652;30819.5055;R000
20210904;907;49164.2634;R001
20210904;638;19306.098;R003
20210904;943;47143.4957;R004
20210904;887;40154.5032;R005
20210904;811;43497.159999999996;R002
20210905;649;32023.606999999996;R000
20210905;790;45538.28859999999;R001
20210905;437;15735.0109;R003
20210905;787;38877.7963;R004
20210905;768;34268.138100000004;R005
20210905;795;42536.232899999995;R002
20210906;462;19472.413099999998;R000
20210906;734;37371.0484;R001
20210906;545;16598.8417;R003
20210906;681;28535.3677;R004
20210906;754;29714.8957;R005
20210906;604;29491.0084;R002
20210907;505;22840.8411;R000
20210907;749;36682.246999999996;R001
20210907;571;18114.634299999998;R003
20210907;703;29512.319199999998;R004
20210907;748;29109.933299999997;R005
20210907;670;32774.1932;R002
20210908;512;22976.2225;R000
20210908;743;39175.982299999996;R001
20210908;546;16181.133499999998;R003
20210908;731;31767.9187;R004
20210908;803;34536.8772;R005
20210908;736;38484.4964;R002
20210909;497;23583.043400000002;R000
20210909;787;41943.825699999994;R001
20210909;563;17958.5203;R003
20210909;719;31453.6257;R004
20210909;786;32869.6375;R005
20210909;709;38079.178199999995;R002
20210910;553;25759.2643;R000
20210910;925;50839.763100000004;R001
20210910;552;17455.362399999998;R003
20210910;834;41885.9644;R004
20210910;829;38326.6478;R005
20210910;921;48715.291099999995;R002
20210911;666;30481.465;R000
20210911;998;56791.8365;R001
20210911;604;19726.4081;R003
20210911;980;49202.0942;R004
20210911;834;37193.251899999996;R005
20210911;940;50236.4527;R002
20210912;574;29918.8351;R000
20210912;843;47638.4349;R001
20210912;401;13724.815999999999;R003
20210912;822;41090.5677;R004
20210912;674;28943.6182;R005
20210912;775;44235.025799999996;R002
20210913;500;23494.331;R000
20210913;780;41184.56649999999;R001
20210913;637;19957.4816;R003
20210913;740;32991.7203;R004
20210913;1011;37529.6817;R005
20210913;694;36020.5384;R002
20210914;398;17975.7424;R000
20210914;733;38196.0572;R001
20210914;511;14141.780799999999;R003
20210914;670;29399.1159;R004
20210914;711;28796.2185;R005
20210914;635;30205.704899999997;R002
20210915;417;18720.2162;R000
20210915;741;41591.9497;R001
20210915;587;18951.2071;R003
20210915;677;31126.8188;R004
20210915;809;33625.634;R005
20210915;725;37544.962700000004;R002
20210916;504;24695.5415;R000
20210916;781;43056.4064;R001
20210916;580;18090.762899999998;R003
20210916;692;31210.864299999997;R004
20210916;796;34759.277700000006;R005
20210916;776;40273.7776;R002
20210917;591;26846.982399999997;R000
20210917;897;49718.9637;R001
20210917;665;20896.8088;R003
20210917;881;42275.2582;R004
20210917;966;42700.07;R005
20210917;830;45320.8028;R002
20210918;734;34271.6899;R000
20210918;953;53889.066;R001
20210918;688;23382.8623;R003
20210918;961;49546.371;R004
20210918;889;41792.172099999996;R005
20210918;888;49748.78229999999;R002
20210919;718;34441.1438;R000
20210919;865;48987.0864;R001
20210919;454;17269.0994;R003
20210919;771;39881.758;R004
20210919;758;35871.0324;R005
20210919;793;43841.560699999995;R002
20210920;591;16923.7075;R000
20210920;678;34027.1939;R001
20210920;623;19527.135599999998;R003
20210920;573;27098.747199999998;R004
20210920;788;30254.1911;R005
20210920;645;31533.0869;R002
20210921;417;19897.6792;R000
20210921;687;35483.8036;R001
20210921;534;16147.3914;R003
20210921;677;29215.62;R004
20210921;785;30608.1734;R005
20210921;714;34109.3396;R002
20210922;392;18064.2483;R000
20210922;772;40532.0678;R001
20210922;538;15160.3627;R003
20210922;695;32029.843299999997;R004
20210922;853;33600.1519;R005
20210922;758;39777.1451;R002
20210923;515;22744.4056;R000
20210923;750;40209.5148;R001
20210923;601;19078.9067;R003
20210923;911;30768.004399999998;R004
20210923;847;33222.545999999995;R005
20210923;684;34304.193;R002
20210924;557;25731.0977;R000
20210924;887;46524.863;R001
20210924;800;25166.8158;R003
20210924;825;41358.398199999996;R004
20210924;979;45509.585100000004;R005
20210924;998;51152.7345;R002
20210925;759;37327.435600000004;R000
20210925;918;53852.721999999994;R001
20210925;669;23397.5238;R003
20210925;919;47199.291999999994;R004
20210925;844;38538.26899999999;R005
20210925;896;50864.7909;R002
20210926;680;33739.0025;R000
20210926;636;40724.6084;R001
20210926;384;14121.0069;R003
20210926;552;29113.4025;R004
20210926;599;29081.8906;R005
20210926;732;40856.1076;R002
20210927;427;19884.3806;R000
20210927;0;0;R001
20210927;572;19536.428099999997;R003
20210927;648;28810.9213;R004
20210927;685;25589.769099999998;R005
20210927;641;34161.005900000004;R002
20210928;418;18733.0605;R000
20210928;0;0;R001
20210928;543;17379.1639;R003
20210928;670;30845.8549;R004
20210928;704;27538.7574;R005
20210928;742;39711.3955;R002
20210929;428;19054.539699999998;R000
20210929;0;0;R001
20210929;598;18517.7223;R003
20210929;687;30186.128699999997;R004
20210929;706;26801.0155;R005
20210929;928;46426.279899999994;R002
20210930;434;18348.0206;R000
20210930;0;0;R001
20210930;610;19125.5757;R003
20210930;679;31626.8792;R004
20210930;739;30325.3923;R005
20210930;705;47738.8765;R002
20211001;582;26946.598;R000
20211001;0;0;R001
20211001;722;23912.8652;R003
20211001;868;40942.135500000004;R004
20211001;1060;45434.543;R005
20211001;1144;63072.20359999999;R002
20211002;719;34838.8215;R000
20211002;0;0;R001
20211002;743;25732.419299999998;R003
20211002;914;44526.1495;R004
20211002;854;38771.613999999994;R005
20211002;1240;74190.45270000001;R002
20211003;716;36049.531;R000
20211003;0;0;R001
20211003;477;19258.148699999998;R003
